sr_no,gender,hue,value,height,physique,color_season,event,wedding_category,location,forecast,date ,top,top_fabric,top_color,top_decor,bottom,bottom_fabric,bottom_color,bottom_decor,dupatta_fabric,dupatta_color,dupatta_decor,hijab_color,shoes,shoes_color,accessories
136,female,warm,light,average,chubby/obese,autumn,wedding,walima,islamabad,20,10-08-24,shirt,silk,green,lace,cigarette pants,cotton,white,patchwork,chiton,brown,lace,beige,wedges,brown,handbag
137,female,warm,light,average,chubby/obese,autumn,wedding,walima,islamabad,14,21-01-25,shirt,lawn,yellow,sequins,cigarette pants,cotton,white,embroidery,chiton,brown,embroidery,white,wedges,brown,handbag
138,female,warm,light,average,chubby/obese,autumn,wedding,walima,islamabad,14,21-01-25,kurti,silk,green,sequins,tights,linen,white,print,chiton,beige,sequins,black,wedges,brown,handbag
139,female,warm,light,average,chubby/obese,autumn,wedding,walima,islamabad,14,21-01-25,shirt,chiffon,purple,beads,pants,cotton,grey,print,chiton,beige,sequins,grey,heels,color_silver,tote
140,female,warm,light,average,chubby/obese,autumn,wedding,walima,islamabad,14,21-01-25,kurti,organza,purple,sequins,cigarette pants,velvet,beige,print,chiton,grey,sequins,beige,pumps,brown,tote
141,female,warm,light,average,chubby/obese,winter,wedding,walima,islamabad,10,16-05-24,jacket,silk,blue,embroidery,jeans,denim,grey,plain,chiton,brown,lace,beige,boots,black,tote
142,female,warm,light,average,chubby/obese,winter,wedding,walima,islamabad,10,16-05-24,coat,lawn,green,lace,skirt,cotton,black,embroidery,chiton,white,lace,brown,boots,beige,purse
143,female,warm,light,average,chubby/obese,winter,wedding,walima,islamabad,10,16-05-24,jacket,organza,purple,beads,skirt,linen,beige,patchwork,chiton,black,sequins,black,loafers,color_silver,purse
144,female,warm,light,average,chubby/obese,winter,wedding,walima,islamabad,10,16-05-24,jacket,chiffon,purple,lace,skirt,denim,grey,embroidery,chiton,grey,embroidery,brown,boots,white,tote
145,female,warm,light,average,chubby/obese,winter,wedding,walima,islamabad,40,28-10-24,jacket,lawn,blue,embroidery,skirt,cotton,brown,patchwork,chiton,beige,sequins,black,ankle boots,color_silver,purse
146,female,warm,light,average,chubby/obese,winter,wedding,walima,islamabad,40,28-10-24,sweater,organza,blue,sequins,jeans,linen,black,embroidery,chiton,beige,sequins,brown,loafers,color_silver,purse
147,female,warm,light,average,chubby/obese,winter,wedding,walima,islamabad,40,28-10-24,coat,organza,green,sequins,jeans,linen,grey,patchwork,chiton,white,lace,brown,loafers,brown,handbag
148,female,warm,light,average,chubby/obese,spring,eid,nill,islamabad,40,28-10-24,frock,chiffon,blue,embroidery,shalwar,linen,beige,patchwork,chiton,beige,embroidery,grey,kolhapuri chappal,brown,handbag
149,female,warm,light,average,chubby/obese,spring,eid,nill,islamabad,11,12-05-24,kurta,lawn,red,sequins,tulip pants pants,denim,white,patchwork,chiton,beige,embroidery,black,kolhapuri chappal,beige,clutch
150,female,warm,light,average,chubby/obese,spring,eid,nill,islamabad,11,12-05-24,kaftan,chiffon,purple,embroidery,churidar,denim,grey,print,chiton,beige,sequins,white,kolhapuri chappal,color_silver,tote
151,female,warm,light,average,chubby/obese,spring,eid,nill,islamabad,11,12-05-24,frock,chiffon,purple,sequins,churidar,velvet,grey,patchwork,chiton,brown,embroidery,white,kolhapuri chappal,black,handbag
152,female,warm,light,average,chubby/obese,spring,eid,nill,islamabad,11,12-05-24,kaftan,organza,green,beads,tulip pants pants,denim,grey,patchwork,chiton,beige,beads,white,sandals,beige,purse
153,female,warm,light,average,chubby/obese,spring,eid,nill,islamabad,19,18-06-24,kaftan,chiffon,purple,beads,churidar,cotton,brown,print,chiton,beige,embroidery,beige,khussa,color_silver,handbag
154,female,warm,light,average,chubby/obese,spring,eid,nill,islamabad,19,18-06-24,frock,lawn,yellow,beads,shalwar,denim,beige,print,chiton,grey,lace,white,kolhapuri chappal,black,handbag
155,female,warm,light,average,chubby/obese,summer,eid,nill,islamabad,19,18-06-24,shirt,silk,blue,beads,trousers,velvet,black,print,chiton,beige,sequins,grey,slippers,brown,clutch
156,female,warm,light,average,chubby/obese,summer,eid,nill,islamabad,19,18-06-24,kurta,chiffon,green,lace,patiala,linen,white,plain,chiton,grey,lace,beige,sandals,beige,clutch
157,female,warm,light,average,chubby/obese,summer,eid,nill,islamabad,17,10-03-25,kameez,chiffon,red,lace,patiala,cotton,brown,print,chiton,white,beads,grey,sandals,black,tote
158,female,warm,light,average,chubby/obese,summer,eid,nill,islamabad,17,10-03-25,kameez,silk,green,embroidery,patiala,denim,brown,patchwork,chiton,beige,beads,beige,flip-flops,black,clutch
159,female,warm,light,average,chubby/obese,summer,eid,nill,islamabad,17,10-03-25,kurta,silk,purple,embroidery,patiala,velvet,beige,plain,chiton,beige,beads,beige,slippers,beige,handbag
160,female,warm,light,average,chubby/obese,summer,eid,nill,islamabad,17,10-03-25,kurta,organza,blue,embroidery,patiala,cotton,grey,plain,chiton,brown,beads,white,sandals,color_silver,clutch
161,female,warm,light,average,chubby/obese,summer,eid,nill,islamabad,16,14-03-25,kurta,chiffon,green,beads,trousers,velvet,white,print,chiton,white,sequins,beige,flip-flops,brown,tote
162,female,warm,light,average,chubby/obese,autumn,eid,nill,islamabad,16,14-03-25,kurti,silk,yellow,lace,cigarette pants,velvet,beige,plain,chiton,brown,embroidery,white,pumps,white,purse
163,female,warm,light,average,chubby/obese,autumn,eid,nill,islamabad,16,14-03-25,kurti,chiffon,red,sequins,tights,cotton,grey,embroidery,chiton,grey,beads,grey,heels,white,tote
164,female,warm,light,average,chubby/obese,autumn,eid,nill,islamabad,16,14-03-25,shirt,organza,blue,lace,pants,linen,black,print,chiton,brown,lace,beige,heels,color_silver,purse
165,female,warm,light,average,chubby/obese,autumn,eid,nill,islamabad,18,29-09-24,shirt,lawn,green,lace,pants,velvet,black,patchwork,chiton,beige,embroidery,grey,wedges,white,handbag
166,female,warm,light,average,chubby/obese,autumn,eid,nill,islamabad,18,29-09-24,shirt,organza,green,sequins,cigarette pants,velvet,brown,patchwork,chiton,grey,sequins,brown,heels,white,tote
167,female,warm,light,average,chubby/obese,autumn,eid,nill,islamabad,18,29-09-24,kurti,organza,yellow,embroidery,tights,cotton,beige,patchwork,chiton,beige,lace,beige,pumps,color_silver,handbag
168,female,warm,light,average,chubby/obese,autumn,eid,nill,islamabad,18,29-09-24,shirt,chiffon,yellow,sequins,tights,denim,brown,print,chiton,grey,embroidery,brown,wedges,black,tote
169,female,warm,light,average,chubby/obese,winter,eid,nill,islamabad,28,25-10-24,sweater,silk,yellow,beads,skirt,cotton,black,print,chiton,white,sequins,black,boots,black,handbag
170,female,warm,light,average,chubby/obese,winter,eid,nill,islamabad,28,25-10-24,jacket,silk,blue,embroidery,leggings,denim,black,embroidery,chiton,white,beads,white,loafers,white,tote
171,female,warm,light,average,chubby/obese,winter,eid,nill,islamabad,28,25-10-24,coat,organza,red,lace,jeans,denim,grey,plain,chiton,brown,embroidery,brown,ankle boots,color_silver,tote
172,female,warm,light,average,chubby/obese,winter,eid,nill,islamabad,28,25-10-24,coat,lawn,red,lace,jeans,linen,brown,plain,chiton,white,sequins,beige,loafers,black,handbag
173,female,warm,light,average,chubby/obese,winter,eid,nill,islamabad,19,13-09-24,jacket,silk,yellow,sequins,leggings,velvet,black,plain,chiton,grey,lace,grey,boots,color_silver,tote
174,female,warm,light,average,chubby/obese,winter,eid,nill,islamabad,19,13-09-24,sweater,lawn,purple,sequins,leggings,velvet,beige,plain,chiton,beige,beads,white,ankle boots,color_silver,purse
175,female,warm,light,average,chubby/obese,winter,eid,nill,islamabad,19,13-09-24,sweater,organza,blue,lace,jeans,denim,grey,patchwork,chiton,beige,beads,grey,ankle boots,black,clutch
176,female,warm,light,average,chubby/obese,spring,party,nill,islamabad,19,13-09-24,frock,silk,green,beads,shalwar,velvet,brown,patchwork,chiton,white,embroidery,black,khussa,color_silver,purse
177,female,warm,light,average,chubby/obese,spring,party,nill,islamabad,32,17-04-25,kurta,organza,blue,embroidery,shalwar,linen,black,patchwork,chiton,black,embroidery,beige,kolhapuri chappal,white,handbag
178,female,warm,light,average,chubby/obese,spring,party,nill,islamabad,32,17-04-25,frock,chiffon,yellow,embroidery,shalwar,denim,beige,embroidery,chiton,black,embroidery,black,kolhapuri chappal,brown,tote
179,female,warm,light,average,chubby/obese,spring,party,nill,islamabad,32,17-04-25,kaftan,chiffon,yellow,sequins,shalwar,velvet,brown,embroidery,chiton,beige,beads,black,sandals,black,tote
180,female,warm,light,average,chubby/obese,spring,party,nill,islamabad,32,17-04-25,frock,silk,blue,embroidery,tulip pants pants,cotton,black,plain,chiton,white,beads,white,sandals,beige,clutch
181,female,warm,light,average,chubby/obese,spring,party,nill,islamabad,20,02-03-25,frock,organza,yellow,embroidery,shalwar,linen,brown,patchwork,chiton,brown,beads,white,sandals,white,tote
182,female,warm,light,average,chubby/obese,spring,party,nill,islamabad,20,02-03-25,frock,silk,blue,embroidery,shalwar,cotton,white,plain,chiton,white,lace,brown,khussa,color_silver,purse
183,female,warm,light,average,chubby/obese,summer,party,nill,islamabad,20,02-03-25,kurta,chiffon,blue,sequins,trousers,linen,black,print,chiton,brown,beads,beige,slippers,beige,tote
184,female,warm,light,average,chubby/obese,summer,party,nill,islamabad,20,02-03-25,shirt,chiffon,red,beads,patiala,velvet,beige,print,chiton,black,lace,beige,slippers,white,tote
185,female,warm,light,average,chubby/obese,summer,party,nill,islamabad,31,20-06-24,shirt,lawn,green,lace,trousers,denim,beige,embroidery,chiton,white,embroidery,black,slippers,color_silver,clutch
186,female,warm,light,average,chubby/obese,summer,party,nill,islamabad,31,20-06-24,kurta,silk,green,beads,trousers,velvet,black,patchwork,chiton,beige,beads,beige,sandals,color_silver,handbag
187,female,warm,light,average,chubby/obese,summer,party,nill,islamabad,31,20-06-24,shirt,silk,blue,sequins,trousers,cotton,brown,embroidery,chiton,black,embroidery,beige,slippers,brown,tote
188,female,warm,light,average,chubby/obese,summer,party,nill,islamabad,31,20-06-24,kurta,organza,green,lace,trousers,denim,black,patchwork,chiton,brown,beads,grey,sandals,color_silver,purse
189,female,warm,light,average,chubby/obese,summer,party,nill,islamabad,24,11-02-25,kameez,silk,green,beads,palazzo,linen,grey,patchwork,chiton,grey,lace,beige,sandals,color_silver,clutch
190,female,warm,light,average,chubby/obese,autumn,party,nill,islamabad,24,11-02-25,shirt,chiffon,blue,beads,tights,denim,grey,patchwork,chiton,black,embroidery,white,pumps,color_silver,purse
191,female,warm,light,average,chubby/obese,autumn,party,nill,islamabad,24,11-02-25,kurti,lawn,red,lace,pants,velvet,grey,print,chiton,beige,lace,black,pumps,black,purse
192,female,warm,light,average,chubby/obese,autumn,party,nill,islamabad,24,11-02-25,shirt,chiffon,purple,lace,tights,denim,beige,print,chiton,white,sequins,beige,heels,brown,clutch
193,female,warm,light,average,chubby/obese,autumn,party,nill,islamabad,14,05-02-25,blouse,lawn,green,sequins,cigarette pants,velvet,beige,patchwork,chiton,brown,beads,white,heels,color_silver,handbag
194,female,warm,light,average,chubby/obese,autumn,party,nill,islamabad,14,05-02-25,shirt,chiffon,red,lace,cigarette pants,cotton,black,embroidery,chiton,brown,lace,grey,pumps,brown,tote
195,female,warm,light,average,chubby/obese,autumn,party,nill,islamabad,14,05-02-25,blouse,lawn,green,sequins,tights,cotton,white,embroidery,chiton,black,embroidery,brown,wedges,white,purse
196,female,warm,light,average,chubby/obese,autumn,party,nill,islamabad,14,05-02-25,shirt,silk,blue,lace,tights,linen,brown,plain,chiton,brown,embroidery,white,heels,brown,clutch
197,female,warm,light,average,chubby/obese,winter,party,nill,islamabad,38,08-10-24,jacket,silk,purple,embroidery,leggings,cotton,grey,plain,chiton,beige,beads,brown,ankle boots,color_silver,purse
198,female,warm,light,average,chubby/obese,winter,party,nill,islamabad,38,08-10-24,coat,organza,green,beads,leggings,linen,brown,patchwork,chiton,beige,lace,beige,boots,beige,clutch
199,female,warm,light,average,chubby/obese,winter,party,nill,islamabad,38,08-10-24,sweater,lawn,yellow,lace,jeans,velvet,white,print,chiton,beige,beads,brown,ankle boots,color_silver,tote
200,female,warm,light,average,chubby/obese,winter,party,nill,islamabad,38,08-10-24,jacket,lawn,red,embroidery,leggings,linen,black,plain,chiton,beige,embroidery,black,ankle boots,beige,handbag
201,female,warm,light,average,chubby/obese,winter,party,nill,islamabad,40,22-06-24,jacket,organza,purple,lace,skirt,denim,grey,embroidery,chiton,beige,lace,black,ankle boots,color_silver,purse
202,female,warm,light,average,chubby/obese,winter,party,nill,islamabad,40,22-06-24,jacket,chiffon,red,sequins,leggings,cotton,grey,plain,chiton,white,embroidery,brown,boots,white,purse
203,female,warm,light,average,chubby/obese,winter,party,nill,islamabad,40,22-06-24,coat,silk,red,lace,leggings,velvet,beige,embroidery,chiton,grey,embroidery,black,ankle boots,white,tote
204,female,warm,light,average,chubby/obese,spring,dawat,nill,islamabad,40,22-06-24,frock,chiffon,yellow,beads,tulip pants pants,denim,brown,print,chiton,white,lace,beige,khussa,beige,clutch
205,female,warm,light,average,chubby/obese,spring,dawat,nill,islamabad,31,25-11-24,kaftan,organza,red,beads,tulip pants pants,cotton,black,embroidery,chiton,black,sequins,brown,khussa,white,handbag
206,female,warm,light,average,chubby/obese,spring,dawat,nill,islamabad,31,25-11-24,kurta,organza,yellow,sequins,tulip pants pants,velvet,white,print,chiton,black,embroidery,white,kolhapuri chappal,white,handbag
207,female,warm,light,average,chubby/obese,spring,dawat,nill,islamabad,31,25-11-24,kaftan,chiffon,red,sequins,churidar,cotton,white,patchwork,chiton,grey,beads,brown,sandals,black,handbag
208,female,warm,light,average,chubby/obese,spring,dawat,nill,islamabad,31,25-11-24,kurta,silk,blue,sequins,tulip pants pants,velvet,grey,print,chiton,brown,lace,white,sandals,brown,purse
209,female,warm,light,average,chubby/obese,spring,dawat,nill,islamabad,20,29-08-24,kurta,silk,blue,embroidery,churidar,cotton,beige,patchwork,chiton,white,embroidery,black,kolhapuri chappal,color_silver,clutch
210,female,warm,light,average,chubby/obese,spring,dawat,nill,islamabad,20,29-08-24,kurta,silk,green,beads,shalwar,cotton,white,embroidery,chiton,grey,sequins,brown,khussa,brown,purse
211,female,warm,light,average,chubby/obese,summer,dawat,nill,islamabad,20,29-08-24,kurta,silk,green,beads,patiala,cotton,brown,patchwork,chiton,beige,lace,white,flip-flops,brown,tote
212,female,warm,light,average,chubby/obese,summer,dawat,nill,islamabad,20,29-08-24,shirt,lawn,blue,lace,palazzo,cotton,brown,plain,chiton,grey,beads,brown,flip-flops,black,tote
213,female,warm,light,average,chubby/obese,summer,dawat,nill,islamabad,14,21-05-24,kurta,organza,blue,beads,palazzo,velvet,grey,plain,chiton,grey,beads,grey,slippers,color_silver,purse
214,female,warm,light,average,chubby/obese,summer,dawat,nill,islamabad,14,21-05-24,kurta,silk,yellow,beads,palazzo,denim,white,embroidery,chiton,white,sequins,grey,slippers,white,handbag
215,female,warm,light,average,chubby/obese,summer,dawat,nill,islamabad,14,21-05-24,kameez,silk,purple,sequins,patiala,cotton,white,embroidery,chiton,grey,embroidery,grey,sandals,black,handbag
216,female,warm,light,average,chubby/obese,summer,dawat,nill,islamabad,14,21-05-24,kurta,silk,purple,embroidery,palazzo,cotton,white,plain,chiton,grey,beads,black,slippers,color_silver,handbag
217,female,warm,light,average,chubby/obese,summer,dawat,nill,islamabad,11,28-09-24,kameez,chiffon,blue,sequins,patiala,denim,beige,patchwork,chiton,brown,sequins,white,sandals,color_silver,handbag
218,female,warm,light,average,chubby/obese,autumn,dawat,nill,islamabad,11,28-09-24,shirt,silk,green,embroidery,tights,linen,beige,patchwork,chiton,white,lace,beige,heels,beige,clutch
219,female,warm,light,average,chubby/obese,autumn,dawat,nill,islamabad,11,28-09-24,kurti,chiffon,blue,embroidery,cigarette pants,cotton,grey,print,chiton,brown,beads,black,heels,white,tote
220,female,warm,light,average,chubby/obese,autumn,dawat,nill,islamabad,11,28-09-24,kurti,silk,purple,beads,tights,denim,black,patchwork,chiton,white,beads,brown,wedges,white,clutch
221,female,warm,light,average,chubby/obese,autumn,dawat,nill,islamabad,36,18-12-24,shirt,silk,blue,lace,tights,cotton,brown,embroidery,chiton,beige,lace,black,wedges,brown,purse
222,female,warm,light,average,chubby/obese,autumn,dawat,nill,islamabad,36,18-12-24,blouse,silk,green,beads,tights,linen,white,patchwork,chiton,brown,embroidery,brown,wedges,black,tote
223,female,warm,light,average,chubby/obese,autumn,dawat,nill,islamabad,36,18-12-24,kurti,silk,blue,sequins,cigarette pants,velvet,black,plain,chiton,brown,embroidery,white,heels,white,clutch
224,female,warm,light,average,chubby/obese,autumn,dawat,nill,islamabad,36,18-12-24,kurti,organza,green,beads,cigarette pants,cotton,brown,print,chiton,white,lace,white,pumps,white,tote
225,female,warm,light,average,chubby/obese,winter,dawat,nill,islamabad,21,23-09-24,jacket,organza,red,sequins,skirt,velvet,brown,embroidery,chiton,beige,sequins,white,boots,color_silver,tote
226,female,warm,light,average,chubby/obese,winter,dawat,nill,islamabad,21,23-09-24,jacket,silk,green,sequins,leggings,denim,black,patchwork,chiton,white,sequins,grey,ankle boots,brown,tote
227,female,warm,light,average,chubby/obese,winter,dawat,nill,islamabad,21,23-09-24,coat,organza,red,sequins,skirt,linen,grey,print,chiton,brown,embroidery,grey,loafers,white,clutch
228,female,warm,light,average,chubby/obese,winter,dawat,nill,islamabad,21,23-09-24,sweater,lawn,red,lace,leggings,denim,grey,plain,chiton,beige,beads,black,loafers,beige,tote
